invoice_number,invoice_time,store_id,product_id,category_id,num_item,price
10381,7/26/15 2:24,G628,7000300,210101,1,2
10391,7/26/15 7:53,G300,7000300,210101,2,2
10423,7/26/15 8:22,G816,7070884,70203,1,2
10103,7/26/15 9:06,G300,7000126,210301,1,2
10111,7/26/15 9:44,G816,7071096,70201,1,5
10126,7/26/15 9:44,G816,15000231,70301,1,2
10139,7/26/15 9:52,G628,7308017,210101,2,3.5
10150,7/26/15 9:54,G816,7314599,70101,2,1.5
10163,7/26/15 9:54,G816,7090370,70401,1,6
10173,7/26/15 9:58,G619,7000300,210101,1,2
10183,7/26/15 9:58,G619,7000300,210101,1,2
10193,7/26/15 10:09,G619,7308017,210101,1,3.5
10206,7/26/15 10:27,G619,7071096,70201,1,5
10215,7/26/15 10:32,G628,21000430,210101,1,3.5
10228,7/26/15 10:54,G816,7000300,210101,1,2
10244,7/26/15 10:55,G619,7000140,210301,4,1.5
10257,7/26/15 10:55,G619,7000294,210101,4,1.5
10269,7/26/15 10:55,G619,7000423,210301,1,1.5
10280,7/26/15 10:55,G619,7000423,210301,1,1.5
10291,7/26/15 10:55,G619,7071218,70101,1,3
10304,7/26/15 10:55,G619,30000759,70101,1,1.5
10312,7/26/15 10:57,G816,7313684,70101,1,2.5
10322,7/26/15 10:57,G816,7313684,70101,1,2.5
10332,7/26/15 11:05,G300,7000126,210301,1,2
10347,7/26/15 13:00,G619,7308017,210101,1,3.5
10357,7/26/15 13:02,G816,7071096,70201,1,5
10369,7/26/15 13:27,G816,7070969,70401,2,6
10381,7/26/15 13:29,G816,7000140,210301,2,1.5
10392,7/26/15 13:29,G816,7071331,70301,1,4
10423,7/26/15 13:29,G816,7314599,70101,1,1.5
10106,7/26/15 13:30,G816,7314599,70101,2,1.5
10119,7/26/15 13:43,G816,7071133,70301,1,2
10130,7/26/15 14:02,G816,7000126,210301,1,2
10143,7/26/15 14:02,G816,7070969,70401,1,6
10155,7/26/15 15:06,G816,7000300,210101,2,2
10167,7/26/15 15:06,G816,7090462,70101,1,1
10178,7/26/15 15:06,G816,15000231,70301,1,2
10186,7/26/15 15:08,G816,7070884,70203,1,2
10197,7/26/15 15:08,G816,15000231,70301,1,2
10209,7/26/15 15:25,G619,7070891,70401,2,6
10222,7/26/15 15:26,G619,7070891,70401,1,6
10248,7/26/15 15:26,G619,7070891,70401,1,6
10262,7/26/15 15:28,G619,15000231,70301,2,1.25
10273,7/26/15 15:36,G816,7070884,70203,1,2
10283,7/26/15 15:48,G816,15000231,70301,1,2
10296,7/26/15 15:52,G619,7070884,70203,1,2
10307,7/26/15 16:02,G816,7000126,210301,1,2
10316,7/26/15 16:04,G816,7071096,70201,1,5
10327,7/26/15 16:07,G816,7000300,210101,1,2
10338,7/26/15 17:30,G816,7071096,70201,1,5
10350,7/26/15 17:30,G816,7308765,210301,1,2.5
10373,7/26/15 17:30,G816,7314599,70101,1,1.5
10386,7/26/15 17:35,G816,7070891,70401,1,6
10398,7/26/15 17:35,G816,7071096,70201,1,5
10400,7/26/15 17:35,G816,7071133,70301,1,2
10414,7/26/15 17:57,G619,7071096,70201,1,5
10103,7/26/15 18:10,G816,7070884,70203,1,2
10111,7/26/15 18:10,G816,7070969,70401,1,6
10126,7/26/15 18:31,G816,7308765,210301,4,2.5
10139,7/26/15 18:44,G816,7070884,70203,1,2
10150,7/26/15 18:44,G816,7070969,70401,1,6
10163,7/26/15 19:04,G816,7071096,70201,1,5
10173,7/26/15 19:04,G816,7071133,70301,1,2
10183,7/26/15 19:22,G816,7000300,210101,1,2
10193,7/26/15 19:39,G816,7000126,210301,1,2
10206,7/26/15 19:52,G628,7000300,210101,1,2
10215,7/26/15 20:11,G300,7000300,210101,1,2
10228,7/26/15 20:14,G619,7000423,210301,1,1.5
10244,7/26/15 20:14,G619,7308765,210301,3,2.5
10257,7/26/15 23:08,G816,7000126,210301,1,2
10270,7/26/15 23:08,G816,7000416,210301,1,3.5
10280,7/26/15 23:35,G628,7000300,210101,2,2
10291,7/27/15 2:18,G628,7308765,210301,1,2.5
10304,7/27/15 5:20,G628,7000300,210101,4,2
10312,7/27/15 7:27,G300,7000300,210101,2,2
10322,7/27/15 7:33,G619,30000742,70101,3,1.5
10332,7/27/15 7:48,G619,7000140,210301,1,1.5
10347,7/27/15 8:29,G816,7000300,210101,1,2
10357,7/27/15 8:30,G816,7071133,70301,1,2
10369,7/27/15 8:32,G816,7071218,70101,1,3
10381,7/27/15 8:32,G816,7071218,70101,1,3
10392,7/27/15 8:34,G816,7314612,70101,1,1.5
10423,7/27/15 8:40,G816,7313684,70101,2,2.5
10105,7/27/15 8:42,G816,7070891,70401,1,6
10117,7/27/15 8:42,G816,7071096,70201,1,5
10128,7/27/15 8:45,G816,7000300,210101,1,2
10142,7/27/15 8:55,G816,7070891,70401,1,6
10153,7/27/15 8:55,G816,7071096,70201,1,5
10166,7/27/15 8:56,G619,7070969,70401,1,5.75
10177,7/27/15 8:56,G619,7071096,70201,1,4.71
10185,7/27/15 9:01,G619,7000294,210101,1,1.5
10196,7/27/15 9:01,G619,7071102,70201,1,5.5
10208,7/27/15 9:01,G619,20098391,210101,1,2
10221,7/27/15 9:58,G816,7071096,70201,1,5
10232,7/27/15 10:00,G816,7070891,70401,1,6
10248,7/27/15 10:00,G816,7071096,70201,1,5
10273,7/27/15 10:06,G816,7070969,70401,1,6
10282,7/27/15 10:13,G816,7071218,70101,1,3
10293,7/27/15 10:42,G816,7000300,210101,1,2
10306,7/27/15 10:43,G816,7071096,70201,1,5
10314,7/27/15 10:48,G619,7000140,210301,3,1.5
10325,7/27/15 10:49,G619,7000300,210101,1,2
10336,7/27/15 11:26,G816,7071133,70301,1,2
10350,7/27/15 12:10,G619,7070891,70401,1,6
10372,7/27/15 12:10,G619,7071102,70201,1,5.5
10383,7/27/15 12:14,G816,7070884,70203,1,2
10396,7/27/15 12:14,G816,7070969,70401,1,6
10414,7/27/15 12:14,G816,7071133,70301,1,2
10104,7/27/15 12:15,G816,7070884,70203,1,2
10109,7/27/15 12:15,G816,7071133,70301,1,2
10114,7/27/15 12:15,G816,7090363,70401,1,6
10122,7/27/15 12:23,G300,7308017,210101,1,3
10127,7/27/15 12:50,G816,7308765,210301,2,2.5
10136,7/27/15 13:06,G628,7308017,210101,1,3.5
10141,7/27/15 13:09,G628,7308017,210101,1,3.5
10148,7/27/15 14:17,G816,7071096,70201,1,5
10151,7/27/15 14:17,G816,7071096,70201,1,5
10160,7/27/15 14:36,G816,7071331,70301,2,4
10165,7/27/15 14:37,G816,7070884,70203,1,2
10171,7/27/15 14:37,G816,15000231,70301,1,2
10175,7/27/15 14:40,G619,7070969,70401,1,6
10181,7/27/15 15:20,G816,15000231,70301,3,2
10184,7/27/15 15:41,G816,7070884,70203,1,2
10192,7/27/15 15:41,G816,7071096,70201,1,5
10195,7/27/15 15:44,G619,7090097,70301,1,3
10203,7/27/15 15:45,G619,15000231,70301,6,1.25
10207,7/27/15 15:57,G619,7070884,70203,2,2
10212,7/27/15 15:57,G619,7071096,70201,1,5
10225,7/27/15 15:58,G619,7071140,70201,1,2.5
10229,7/27/15 16:02,G619,7308017,210101,2,3.5
10239,7/27/15 16:02,G619,7070884,70203,1,2
10246,7/27/15 16:04,G619,7070884,70203,2,2
10253,7/27/15 16:04,G619,15000231,70301,1,2
10259,7/27/15 16:07,G619,7070884,70203,1,2
10266,7/27/15 16:09,G619,7070884,70203,1,2
10271,7/27/15 16:09,G619,7000300,210101,1,2
10278,7/27/15 16:10,G619,15000231,70301,1,2
10281,7/27/15 16:15,G619,7071102,70201,1,5.5
10287,7/27/15 16:20,G816,7070884,70203,1,2
10292,7/27/15 16:20,G816,7071133,70301,1,2
10301,7/27/15 16:20,G816,7071133,70301,1,2
10305,7/27/15 16:24,G816,7070891,70401,2,6
10310,7/27/15 16:24,G816,7071331,70301,2,4
10313,7/27/15 16:49,G816,7070969,70401,1,6
10321,7/27/15 16:49,G816,7071096,70201,1,5
10324,7/27/15 16:55,G619,7070884,70203,1,2
10331,7/27/15 16:58,G619,15000231,70301,2,1.25
10334,7/27/15 17:18,G816,7308765,210301,1,2.5
10342,7/27/15 17:39,G816,7070884,70203,1,2
10349,7/27/15 17:39,G816,7070884,70203,1,2
10358,7/27/15 17:41,G816,7070884,70203,1,2
10366,7/27/15 17:41,G816,7070884,70203,1,2
10370,7/27/15 17:42,G816,7071096,70201,1,5
10377,7/27/15 17:42,G816,7071096,70201,1,5
10383,7/27/15 17:46,G628,7308765,210301,1,2.5
10394,7/27/15 17:47,G628,7308765,210301,2,2.5
10405,7/27/15 18:06,G816,7071133,70301,1,2
10412,7/27/15 18:09,G816,7070884,70203,1,2
10419,7/27/15 18:09,G816,7071096,70201,1,5
10425,7/27/15 18:09,G816,7090363,70401,1,6
10105,7/27/15 18:13,G816,7308765,210301,2,2.5
10117,7/27/15 18:26,G619,7000133,210301,1,3
10128,7/27/15 18:39,G816,7000300,210101,1,2
10142,7/27/15 18:45,G816,7070884,70203,2,2
10153,7/27/15 18:45,G816,7070884,70203,1,2
10165,7/27/15 18:45,G816,7070891,70401,1,6
10177,7/27/15 18:45,G816,7071133,70301,1,2
10185,7/27/15 18:49,G816,7070884,70203,1,2
10196,7/27/15 18:49,G816,7070891,70401,1,6
10208,7/27/15 18:49,G816,7000300,210101,1,2
10221,7/27/15 19:28,G816,7070884,70203,1,2
10232,7/27/15 19:28,G816,7070891,70401,2,6
10248,7/27/15 19:28,G816,7070884,70203,1,2
10273,7/27/15 19:28,G816,7070969,70401,1,6
10282,7/27/15 20:22,G619,7000133,210301,1,3
10293,7/27/15 22:06,G619,7070891,70401,1,6
10306,7/27/15 22:18,G619,7308765,210301,1,2.5
10314,7/27/15 22:18,G619,7308765,210301,1,2.5
10326,7/27/15 22:19,G816,7071133,70301,1,2
10336,7/27/15 22:20,G816,7070884,70203,1,2
10350,7/27/15 22:20,G816,7070884,70203,1,2
10372,7/27/15 22:20,G816,7071331,70301,1,4
10383,7/27/15 22:23,G619,21050022,210301,1,2
10396,7/27/15 22:23,G619,21050022,210301,1,2
10414,7/27/15 22:41,G816,7000300,210101,1,2
10108,7/27/15 22:41,G816,21050060,210301,1,4
10122,7/27/15 23:23,G816,7070969,70401,3,6
10135,7/27/15 23:43,G300,7000300,210101,1,2
10147,7/28/15 0:16,G619,7070969,70401,1,6
10159,7/28/15 0:16,G619,7070969,70401,1,5.75
10169,7/28/15 3:08,G628,7000300,210101,1,2
10181,7/28/15 4:05,G300,7000300,210101,1,2
10191,7/28/15 4:05,G300,7000300,210101,1,2
10203,7/28/15 6:04,G628,7308017,210101,1,3.5
10211,7/28/15 6:04,G628,7308017,210101,1,3.5
10225,7/28/15 7:14,G619,7313684,70101,1,2.5
10238,7/28/15 7:56,G619,7313684,70101,1,2.5
10252,7/28/15 7:56,G619,30000742,70101,1,1.5
10265,7/28/15 8:07,G628,7000300,210101,1,2
10276,7/28/15 8:15,G816,7000300,210101,1,2
10287,7/28/15 8:27,G816,7000300,210101,4,2
10300,7/28/15 8:30,G816,7071133,70301,1,2
10310,7/28/15 8:30,G816,7313684,70101,1,2.5
10319,7/28/15 8:33,G816,7070891,70401,1,6
10329,7/28/15 8:33,G816,7070969,70401,1,6
10342,7/28/15 8:34,G816,7314599,70101,1,1.5
10363,7/28/15 8:34,G816,7314612,70101,1,1.5
10378,7/28/15 8:35,G816,7313684,70101,1,2.5
10390,7/28/15 8:36,G816,7071096,70201,1,5
10103,7/28/15 8:40,G619,7070969,70401,1,6
10111,7/28/15 8:44,G816,7090509,70101,1,1.5
10126,7/28/15 8:44,G816,7314612,70101,1,1.5
10139,7/28/15 8:50,G816,7313684,70101,1,2.5
10149,7/28/15 8:51,G816,7071218,70101,2,3
10163,7/28/15 9:24,G619,15000231,70301,1,2
10173,7/28/15 9:24,G619,30000742,70101,2,1.5
10182,7/28/15 9:24,G619,7071218,70101,1,3
10193,7/28/15 9:42,G300,7308017,210101,1,3
10206,7/28/15 10:30,G816,7071096,70201,1,5
10215,7/28/15 10:30,G816,7313684,70101,1,2.5
10227,7/28/15 10:31,G816,7071096,70201,1,5
10244,7/28/15 11:13,G619,21050022,210301,1,2
10257,7/28/15 11:13,G619,21050022,210301,1,2
10280,7/28/15 11:28,G816,7070969,70401,1,6
10290,7/28/15 11:30,G816,7000300,210101,2,2
10304,7/28/15 12:08,G619,7070891,70401,1,6
10312,7/28/15 12:08,G619,7071096,70201,1,4.71
10323,7/28/15 12:08,G619,15000231,70301,2,1.25
10333,7/28/15 13:30,G816,7000300,210101,1,2
10347,7/28/15 14:28,G628,21000430,210101,1,3.5
10357,7/28/15 14:43,G816,15000231,70301,1,2
10369,7/28/15 14:44,G816,7000300,210101,2,2
10382,7/28/15 14:55,G619,7308765,210301,1,2.5
10392,7/28/15 15:06,G816,7070884,70203,1,2
10423,7/28/15 15:06,G816,7071096,70201,1,5
10108,7/28/15 15:07,G816,7000300,210101,1,2
10122,7/28/15 15:07,G816,7308765,210301,1,2.5
10135,7/28/15 15:17,G300,7000300,210101,1,2
10147,7/28/15 15:22,G816,7071096,70201,1,5
10159,7/28/15 15:27,G816,7000300,210101,1,2
10169,7/28/15 15:27,G816,7308765,210301,4,2.5
10181,7/28/15 15:27,G816,15000231,70301,2,2
10191,7/28/15 15:28,G816,7000300,210101,1,2
10203,7/28/15 15:38,G816,7070884,70203,1,2
10211,7/28/15 15:38,G816,7071096,70201,1,5
10225,7/28/15 15:38,G816,7090363,70401,1,6
10238,7/28/15 16:23,G619,7070884,70203,1,2
10252,7/28/15 16:23,G619,7071096,70201,1,5
10265,7/28/15 16:48,G816,7071096,70201,1,5
10276,7/28/15 17:08,G816,7071096,70201,1,5
10287,7/28/15 17:14,G619,7070884,70203,1,2
10300,7/28/15 17:14,G619,15000231,70301,2,1.25
10310,7/28/15 17:15,G619,7071140,70201,1,2.5
10320,7/28/15 17:16,G619,15000231,70301,2,1.25
10330,7/28/15 17:24,G619,7070969,70401,1,5.75
10342,7/28/15 17:52,G619,7071096,70201,2,5
10355,7/28/15 18:02,G816,7070884,70203,1,2
10363,7/28/15 18:02,G816,7071096,70201,1,5
10378,7/28/15 18:02,G816,7071133,70301,1,2
10390,7/28/15 18:28,G619,7000300,210101,1,2
10109,7/28/15 18:28,G619,7000300,210101,1,2
10123,7/28/15 18:38,G619,7071096,70201,1,5
10137,7/28/15 18:39,G619,7071096,70201,1,5
10148,7/28/15 18:54,G619,7070891,70401,1,6
10161,7/28/15 19:00,G816,7071133,70301,1,2
10172,7/28/15 19:00,G816,7000300,210101,1,2
10181,7/28/15 19:01,G816,7000300,210101,1,2
10192,7/28/15 19:01,G628,7000300,210101,1,2
10204,7/28/15 20:33,G628,7308765,210301,1,2.5
10212,7/28/15 20:52,G300,7308017,210101,1,3
10226,7/28/15 21:10,G300,7308017,210101,1,3
10240,7/28/15 21:11,G816,7090363,70401,1,6
10253,7/28/15 21:29,G300,7000300,210101,1,2
10266,7/28/15 23:11,G619,20098391,210101,1,2
10278,7/28/15 23:35,G628,7308017,210101,1,3.5
10287,7/28/15 23:41,G628,7000126,210301,1,2
10301,7/28/15 23:54,G300,7000133,210301,1,3
10311,7/28/15 23:54,G300,7308017,210101,1,3
10321,7/29/15 0:08,G619,7070891,70401,2,6
10331,7/29/15 0:11,G619,7070891,70401,1,6
10343,7/29/15 2:18,G628,7308017,210101,1,3.5
10367,7/29/15 6:47,G300,7000409,210301,1,2
10379,7/29/15 7:01,G300,7000126,210301,1,2
10406,7/29/15 7:43,G300,7000300,210101,1,2
10419,7/29/15 8:04,G628,7000300,210101,1,2
10108,7/29/15 8:27,G619,30000711,70101,2,1.5
10122,7/29/15 8:27,G619,30000742,70101,1,1.5
10135,7/29/15 8:32,G816,7090509,70101,1,1.5
10146,7/29/15 8:32,G816,7313684,70101,1,2.5
10159,7/29/15 8:36,G816,7314612,70101,1,1.5
10169,7/29/15 8:36,G816,7000133,210301,2,3
10180,7/29/15 8:37,G816,30000742,70101,1,1.5
10191,7/29/15 8:37,G816,30000742,70101,1,1.5
10211,7/29/15 8:37,G816,7313684,70101,2,2.5
10224,7/29/15 8:41,G816,7071218,70101,2,3
10237,7/29/15 8:43,G816,7000300,210101,1,2
10252,7/29/15 8:45,G619,7070884,70203,2,2
10264,7/29/15 8:55,G816,7071218,70101,1,3
10276,7/29/15 9:13,G816,7071218,70101,1,3
10286,7/29/15 9:13,G816,7090509,70101,3,1.5
10299,7/29/15 9:29,G300,7000126,210301,2,2
10310,7/29/15 12:45,G816,7000300,210101,1,2
10319,7/29/15 12:54,G619,7000133,210301,1,3
10330,7/29/15 12:56,G619,7071096,70201,1,5
10342,7/29/15 12:56,G619,15000231,70301,1,2
10355,7/29/15 13:56,G619,15000231,70301,1,2
10363,7/29/15 13:57,G619,7070891,70401,1,6
10378,7/29/15 13:58,G619,7000126,210301,1,2
10390,7/29/15 15:33,G816,7000300,210101,1,2
10403,7/29/15 15:35,G816,7308765,210301,1,2.5
10106,7/29/15 15:58,G619,7000294,210101,1,1.5
10119,7/29/15 15:59,G619,7070891,70401,1,6
10130,7/29/15 16:34,G816,7000126,210301,1,2
10143,7/29/15 16:42,G816,7070884,70203,1,2
10155,7/29/15 16:42,G816,7071133,70301,1,2
10167,7/29/15 16:44,G816,7308765,210301,1,2.5
10178,7/29/15 16:49,G619,15000231,70301,2,1.25
10186,7/29/15 16:49,G619,7071096,70201,1,5
10197,7/29/15 16:49,G619,15000231,70301,1,2
10209,7/29/15 17:16,G619,7071102,70201,1,5.1
10222,7/29/15 17:16,G619,7070884,70203,1,2
10249,7/29/15 17:16,G619,7070884,70203,1,2
10262,7/29/15 17:16,G619,7070884,70203,1,2
10273,7/29/15 17:29,G816,7070884,70203,1,2
10283,7/29/15 17:30,G816,7070884,70203,1,2
10296,7/29/15 17:30,G816,7071096,70201,1,5
10307,7/29/15 17:42,G816,7000126,210301,1,2
10316,7/29/15 17:52,G816,7070884,70203,1,2
10328,7/29/15 17:52,G816,7070884,70203,1,2
10338,7/29/15 17:52,G816,7070884,70203,2,2
10351,7/29/15 17:52,G816,7071096,70201,1,5
10373,7/29/15 17:52,G816,7071331,70301,1,4
10386,7/29/15 17:57,G816,7070884,70203,2,2
10398,7/29/15 17:57,G816,7071096,70201,1,5
10400,7/29/15 18:09,G816,7070884,70203,1,2
10415,7/29/15 18:09,G816,7070891,70401,1,6
10104,7/29/15 18:09,G816,7071096,70201,1,5
10117,7/29/15 18:14,G816,7070884,70203,1,2
10127,7/29/15 18:14,G816,7070884,70203,1,2
10142,7/29/15 18:15,G816,7070969,70401,1,6
10152,7/29/15 18:18,G619,7070884,70203,1,2
10165,7/29/15 18:18,G619,15000231,70301,2,1.25
10176,7/29/15 18:18,G816,7000300,210101,1,2
10185,7/29/15 18:18,G816,7070884,70203,1,2
10196,7/29/15 18:18,G816,7090363,70401,1,6
10207,7/29/15 18:24,G619,20098391,210101,1,2
10220,7/29/15 18:28,G816,7000300,210101,1,2
10230,7/29/15 18:40,G816,7071096,70201,1,5
10247,7/29/15 18:40,G816,7071133,70301,1,2
10272,7/29/15 18:40,G816,7070884,70203,1,2
10282,7/29/15 18:40,G816,7071096,70201,1,5
10292,7/29/15 18:40,G816,7071133,70301,2,2
10306,7/29/15 18:52,G816,7070884,70203,1,2
10314,7/29/15 18:52,G816,7071096,70201,1,5
10324,7/29/15 18:52,G816,7071133,70301,1,2
10337,7/29/15 18:59,G619,7000409,210301,1,2
10349,7/29/15 19:12,G300,7000294,210101,1,1.5
10358,7/29/15 19:19,G816,7070884,70203,1,2
10372,7/29/15 19:19,G816,7070891,70401,1,6
10383,7/29/15 19:19,G816,7071096,70201,1,5
10394,7/29/15 19:33,G816,7000126,210301,2,2
10413,7/29/15 19:33,G816,7000126,210301,1,2
10100,7/29/15 19:33,G816,7070884,70203,3,2
10110,7/29/15 19:33,G816,7070969,70401,2,6
10124,7/29/15 19:33,G816,7071096,70201,3,5
10148,7/29/15 19:33,G816,7090363,70401,1,6
10162,7/29/15 19:33,G816,7308765,210301,1,2.5
10173,7/29/15 19:49,G816,7000300,210101,1,2
10182,7/29/15 20:07,G628,21000362,210301,4,3
10193,7/29/15 20:07,G628,7000126,210301,1,2
10204,7/29/15 20:21,G816,7000126,210301,1,2
10213,7/29/15 20:21,G816,7071096,70201,1,5
10227,7/29/15 20:27,G628,7308017,210101,1,3.5
10241,7/29/15 20:28,G816,7000126,210301,1,2
10280,7/29/15 20:30,G816,7000300,210101,1,2
10288,7/29/15 20:32,G628,7308765,210301,1,2.5
10302,7/29/15 21:06,G619,7070891,70401,1,6
10311,7/29/15 21:06,G619,7070891,70401,1,6
10332,7/29/15 21:07,G619,7071102,70201,1,5.1
10344,7/29/15 21:15,G619,7071096,70201,1,5
10367,7/29/15 21:18,G619,7070891,70401,1,6
10380,7/29/15 21:18,G619,7071096,70201,1,5
10407,7/29/15 21:40,G628,7000300,210101,1,2
10420,7/29/15 21:43,G816,7070891,70401,1,6
10105,7/29/15 21:50,G619,7070969,70401,1,6
10117,7/29/15 21:51,G628,7000126,210301,1,2
10128,7/29/15 21:51,G628,7000300,210101,1,2
10142,7/29/15 22:09,G619,7070884,70203,5,2
10153,7/29/15 22:09,G619,7070891,70401,1,6
10166,7/29/15 23:32,G619,7308765,210301,1,2.5
10177,7/29/15 23:49,G628,7000300,210101,1,2
10185,7/30/15 0:15,G628,7000300,210101,2,2
10197,7/30/15 1:12,G628,7308017,210101,1,3.5
10208,7/30/15 1:16,G619,7000133,210301,1,3
10221,7/30/15 2:21,G628,7000300,210101,1,2
10232,7/30/15 2:55,G628,21000362,210301,2,3
10248,7/30/15 8:09,G816,7071218,70101,1,3
10261,7/30/15 8:09,G816,7090509,70101,3,1.5
10273,7/30/15 8:09,G816,7314612,70101,1,1.5
10283,7/30/15 8:10,G816,7314612,70101,2,1.5
10293,7/30/15 8:10,G628,7000300,210101,1,2
10306,7/30/15 8:21,G619,20098391,210101,1,2
10315,7/30/15 8:37,G816,7070969,70401,1,6
10326,7/30/15 8:37,G816,7071096,70201,1,5
10337,7/30/15 8:38,G816,7070884,70203,1,2
10350,7/30/15 8:38,G816,7070969,70401,1,6
10372,7/30/15 8:38,G816,7071218,70101,1,3
10383,7/30/15 8:38,G816,7090509,70101,1,1.5
10396,7/30/15 8:38,G816,7314599,70101,1,1.5
10414,7/30/15 8:39,G619,7313684,70101,1,2.5
10103,7/30/15 8:39,G619,30000759,70101,1,1.5
10114,7/30/15 8:39,G816,7071218,70101,1,3
10126,7/30/15 8:52,G816,7313684,70101,1,2.5
10140,7/30/15 8:54,G816,7070884,70203,1,2
10150,7/30/15 8:54,G816,7090455,70101,1,1.5
10164,7/30/15 8:58,G619,30000711,70101,1,1.5
10175,7/30/15 8:58,G619,30000742,70101,1,1.5
10183,7/30/15 8:58,G816,7070891,70401,1,6
10194,7/30/15 8:58,G816,7314599,70101,1,1.5
10207,7/30/15 8:59,G619,7070891,70401,1,6
10217,7/30/15 9:51,G816,7070884,70203,1,2
10229,7/30/15 9:51,G816,7070969,70401,1,6
10245,7/30/15 9:51,G816,7071096,70201,1,5
10259,7/30/15 9:51,G816,7000300,210101,1,2
10270,7/30/15 10:12,G816,7070884,70203,1,2
10281,7/30/15 10:31,G619,7000300,210101,1,2
10291,7/30/15 10:57,G619,7070891,70401,1,6
10305,7/30/15 10:57,G619,15000231,70301,2,1.25
10313,7/30/15 11:34,G619,7070891,70401,1,6
10323,7/30/15 12:41,G619,7000416,210301,1,3
10334,7/30/15 12:41,G619,20098391,210101,1,2
10347,7/30/15 12:49,G619,15000231,70301,2,1.25
10357,7/30/15 13:25,G816,7070891,70401,1,6
10370,7/30/15 13:53,G816,7070969,70401,1,6
10382,7/30/15 16:03,G619,7000126,210301,1,2
10411,7/30/15 16:15,G619,7071096,70201,1,5
10425,7/30/15 16:16,G816,7070969,70401,1,6
10103,7/30/15 16:16,G816,7071096,70201,0.5,5
10113,7/30/15 16:30,G619,7070884,70203,1,2
10126,7/30/15 16:30,G619,7308765,210301,1,2.5
10140,7/30/15 16:30,G619,7308765,210301,1,2.5
10150,7/30/15 16:43,G619,7000294,210101,24,1.5
10164,7/30/15 16:52,G628,7000300,210101,1,2
10174,7/30/15 17:22,G816,7071096,70201,1,5
10183,7/30/15 17:22,G816,7071096,70201,1,5
10194,7/30/15 17:22,G619,7071096,70201,1,5
10206,7/30/15 17:23,G816,7070891,70401,1,6
10215,7/30/15 17:32,G619,7071096,70201,1,5
10229,7/30/15 17:45,G619,7090097,70301,1,3
10245,7/30/15 17:58,G619,7070884,70203,1,2
10258,7/30/15 18:05,G816,7070884,70203,1,2
10270,7/30/15 18:05,G816,7070884,70203,1,2
10281,7/30/15 18:05,G816,7070969,70401,1,6
10291,7/30/15 18:05,G816,7070884,70203,1,2
10304,7/30/15 18:05,G816,7090363,70401,1,6
10312,7/30/15 18:06,G816,7071096,70201,1,5
10324,7/30/15 18:06,G816,7090363,70401,1,6
10333,7/30/15 18:08,G816,7070884,70203,1,2
10348,7/30/15 18:08,G816,7070891,70401,1,6
10358,7/30/15 18:08,G816,7090363,70401,1,6
10370,7/30/15 18:09,G816,7070884,70203,1,2
10382,7/30/15 18:09,G816,7090363,70401,1,6
10411,7/30/15 18:17,G816,7070884,70203,1,2
10424,7/30/15 18:17,G816,7071164,70201,1,5
10108,7/30/15 18:17,G816,7090363,70401,1,6
10122,7/30/15 18:22,G300,7000126,210301,1,2
10135,7/30/15 18:22,G300,7000300,210101,1,2
10146,7/30/15 18:27,G300,7000294,210101,3,1.5
10159,7/30/15 18:37,G816,7070884,70203,1,2
10169,7/30/15 18:37,G816,7071096,70201,1,5
10180,7/30/15 18:40,G816,7070884,70203,1,2
10191,7/30/15 18:48,G619,7070891,70401,1,6
10211,7/30/15 18:48,G619,7071096,70201,1,5
10225,7/30/15 18:50,G619,7000294,210101,1,1.5
10238,7/30/15 18:50,G619,7070891,70401,1,6
10252,7/30/15 18:57,G628,7000133,210301,1,3
10264,7/30/15 19:18,G816,7070884,70203,1,2
10276,7/30/15 19:18,G816,7070891,70401,1,6
10287,7/30/15 19:54,G816,7000300,210101,2,2
10299,7/30/15 19:56,G619,7000294,210101,1,1.5
10310,7/30/15 20:14,G816,7000300,210101,1,2
10319,7/30/15 20:17,G816,7000126,210301,1,2
10330,7/30/15 20:26,G619,7000140,210301,1,1.5
10342,7/30/15 21:06,G628,7308017,210101,1,3.5
10355,7/30/15 21:52,G816,7000126,210301,1,2
10363,7/30/15 21:55,G619,7070884,70203,1,2
10378,7/30/15 21:55,G619,7070891,70401,1,6
10390,7/30/15 21:55,G619,7071096,70201,1,5
10110,7/30/15 22:21,G619,7070884,70203,1,2
10124,7/30/15 22:21,G619,7070891,70401,1,6
10148,7/30/15 22:21,G619,7070969,70401,1,6
10161,7/30/15 22:25,G619,7070969,70401,1,6
10173,7/30/15 22:28,G619,7308765,210301,1,2.5
10182,7/30/15 22:49,G619,7000300,210101,1,2
10193,7/30/15 22:50,G619,7000133,210301,1,3
10204,7/30/15 22:50,G619,7000133,210301,1,3
10213,7/30/15 23:18,G619,7070969,70401,1,6
10227,7/31/15 0:43,G619,7308017,210101,1,3.5
10241,7/31/15 4:44,G300,7308017,210101,1,3
10267,7/31/15 7:53,G619,7070969,70401,1,5.75
10279,7/31/15 7:53,G619,7070969,70401,1,5.75
10288,7/31/15 8:06,G816,7070891,70401,1,6
10302,7/31/15 8:17,G816,7071096,70201,1,5
10311,7/31/15 8:18,G816,7313684,70101,1,2.5
10332,7/31/15 8:20,G816,7000300,210101,3,2
10344,7/31/15 8:21,G816,7000133,210301,1,3
10367,7/31/15 8:21,G816,7090363,70401,1,6
10380,7/31/15 8:32,G816,7070891,70401,2,6
